id,order_id,product_id,quantity,order_date,net_price
795,256,4,3,6/15/2025,45
796,257,3,2,5/3/2025,27
797,257,10,1,5/3/2025,9
798,257,2,3,5/3/2025,42
799,257,8,1,5/3/2025,11.5
800,257,6,2,5/3/2025,13
801,258,7,1,3/11/2025,8.5
802,258,5,1,3/11/2025,7
803,258,10,1,3/11/2025,9
804,258,1,3,3/11/2025,36
805,259,6,3,6/28/2025,19.5
806,259,9,2,6/28/2025,26
807,260,1,1,1/30/2025,12
808,260,8,1,1/30/2025,11.5
809,260,2,1,1/30/2025,14
810,260,5,1,1/30/2025,7
811,261,6,3,12/18/2024,19.5
812,261,4,3,12/18/2024,45
813,262,8,1,6/26/2025,11.5
814,262,4,3,6/26/2025,45
815,262,6,1,6/26/2025,6.5
816,262,9,2,6/26/2025,26
817,263,5,3,1/16/2025,21
818,263,2,1,1/16/2025,14
819,263,9,2,1/16/2025,26
820,263,6,3,1/16/2025,19.5
821,264,4,1,11/23/2024,15
822,264,9,1,11/23/2024,13
823,264,7,2,11/23/2024,17
824,264,10,2,11/23/2024,18
825,264,3,1,11/23/2024,13.5
826,265,8,2,11/16/2024,23
827,265,9,2,11/16/2024,26
828,265,2,1,11/16/2024,14
829,265,4,1,11/16/2024,15
830,266,3,2,10/30/2024,27
831,266,2,3,10/30/2024,42
832,266,9,2,10/30/2024,26
833,266,10,2,10/30/2024,18
834,266,5,1,10/30/2024,7
835,267,4,3,2/3/2025,45
836,267,9,2,2/3/2025,26
837,267,2,2,2/3/2025,28
838,267,10,2,2/3/2025,18
839,268,5,2,1/27/2025,14
840,268,4,3,1/27/2025,45
841,268,7,3,1/27/2025,25.5
842,268,2,2,1/27/2025,28
843,268,10,1,1/27/2025,9
844,269,8,1,6/28/2025,11.5
845,269,10,1,6/28/2025,9
846,269,5,1,6/28/2025,7
847,269,2,1,6/28/2025,14
848,270,7,1,2/7/2025,8.5
849,270,8,2,2/7/2025,23
850,270,6,2,2/7/2025,13
851,270,2,1,2/7/2025,14
852,270,10,2,2/7/2025,18
853,271,5,3,10/6/2024,21
854,272,8,3,11/22/2024,34.5
855,272,3,3,11/22/2024,40.5
856,272,1,2,11/22/2024,24
857,272,9,1,11/22/2024,13
858,272,10,3,11/22/2024,27
859,273,4,2,2/2/2025,30
860,274,3,1,5/4/2025,13.5
861,275,2,2,6/12/2025,28
862,275,7,1,6/12/2025,8.5
863,276,8,2,10/8/2024,23
864,276,1,1,10/8/2024,12
865,276,5,3,10/8/2024,21
866,276,2,3,10/8/2024,42
867,277,1,1,3/1/2025,12
868,277,8,3,3/1/2025,34.5
869,277,7,1,3/1/2025,8.5
870,277,4,3,3/1/2025,45
871,278,6,1,11/26/2024,6.5
872,278,5,2,11/26/2024,14
873,278,2,3,11/26/2024,42
874,278,9,1,11/26/2024,13
875,278,8,3,11/26/2024,34.5
876,279,9,2,4/20/2025,26
877,280,10,3,6/5/2025,27
878,280,8,1,6/5/2025,11.5
879,280,5,3,6/5/2025,21
880,281,1,2,4/15/2025,24
881,281,9,2,4/15/2025,26
882,282,6,2,3/23/2025,13
883,282,4,2,3/23/2025,30
884,283,10,1,10/25/2024,9
885,283,3,3,10/25/2024,40.5
886,283,4,3,10/25/2024,45
887,284,8,3,2/5/2025,34.5
888,284,9,1,2/5/2025,13
889,284,10,2,2/5/2025,18
890,284,6,1,2/5/2025,6.5
891,284,4,3,2/5/2025,45
892,285,5,2,12/4/2024,14
893,286,5,1,1/2/2025,7
894,286,8,3,1/2/2025,34.5
895,286,7,2,1/2/2025,17
896,286,10,1,1/2/2025,9
897,287,10,3,1/11/2025,27
898,287,4,3,1/11/2025,45
899,287,8,2,1/11/2025,23
900,288,3,2,5/9/2025,27
901,288,10,1,5/9/2025,9
902,288,8,2,5/9/2025,23
903,288,2,3,5/9/2025,42
904,288,5,2,5/9/2025,14
905,289,1,1,1/6/2025,12
906,289,6,1,1/6/2025,6.5
907,289,2,3,1/6/2025,42
908,289,8,2,1/6/2025,23
909,289,10,2,1/6/2025,18
910,290,6,1,2/20/2025,6.5
911,290,7,1,2/20/2025,8.5
912,290,8,2,2/20/2025,23
913,290,2,2,2/20/2025,28
914,291,1,1,2/25/2025,12
915,291,8,2,2/25/2025,23
916,292,10,1,6/16/2025,9
917,292,6,2,6/16/2025,13
918,292,4,1,6/16/2025,15
919,292,2,3,6/16/2025,42
920,292,7,3,6/16/2025,25.5
921,293,5,1,10/20/2024,7
922,293,7,2,10/20/2024,17
923,293,1,3,10/20/2024,36
924,294,8,1,12/1/2024,11.5
925,294,2,2,12/1/2024,28
926,295,1,3,10/15/2024,36
927,295,4,1,10/15/2024,15
928,296,2,2,6/17/2025,28
929,297,10,2,12/27/2024,18
930,297,5,3,12/27/2024,21
931,297,4,3,12/27/2024,45
932,297,8,2,12/27/2024,23
933,298,9,3,6/18/2025,39
934,299,3,3,10/6/2024,40.5
935,300,8,2,11/8/2024,23
936,300,3,3,11/8/2024,40.5
937,300,1,1,11/8/2024,12
938,300,2,1,11/8/2024,14
939,301,6,1,4/24/2025,6.5
940,301,9,3,4/24/2025,39
941,301,10,2,4/24/2025,18
942,301,8,3,4/24/2025,34.5
943,302,2,3,6/13/2025,42
944,303,2,1,3/24/2025,14
945,303,1,2,3/24/2025,24
946,303,4,2,3/24/2025,30
947,303,9,2,3/24/2025,26
948,304,7,1,2/10/2025,8.5
949,305,6,1,1/31/2025,6.5
950,305,1,2,1/31/2025,24
951,305,10,1,1/31/2025,9
952,306,2,1,5/1/2025,14
953,306,8,1,5/1/2025,11.5
954,306,7,2,5/1/2025,17
955,307,10,1,11/28/2024,9
956,307,5,1,11/28/2024,7
957,307,3,2,11/28/2024,27
958,308,4,1,6/28/2025,15
959,308,7,3,6/28/2025,25.5
960,308,5,3,6/28/2025,21
961,308,8,1,6/28/2025,11.5
962,309,3,3,5/8/2025,40.5
963,310,4,3,5/5/2025,45
964,310,8,3,5/5/2025,34.5
965,310,9,2,5/5/2025,26
966,311,4,1,12/31/2024,15
967,311,1,3,12/31/2024,36
968,311,7,1,12/31/2024,8.5
969,311,6,1,12/31/2024,6.5
970,312,3,3,3/15/2025,40.5
971,313,2,1,6/16/2025,14
972,313,5,2,6/16/2025,14
973,313,9,3,6/16/2025,39
974,314,6,2,5/17/2025,13
975,314,5,2,5/17/2025,14
976,315,2,2,5/4/2025,28
977,315,4,2,5/4/2025,30
978,315,1,3,5/4/2025,36
979,316,1,3,10/18/2024,36
980,316,5,3,10/18/2024,21
981,317,7,2,11/7/2024,17
982,317,3,3,11/7/2024,40.5
983,317,5,1,11/7/2024,7
984,317,2,1,11/7/2024,14
985,318,5,1,1/27/2025,7
986,318,10,2,1/27/2025,18
987,318,1,2,1/27/2025,24
988,318,6,2,1/27/2025,13
989,318,8,1,1/27/2025,11.5
990,319,7,3,11/15/2024,25.5
991,319,4,2,11/15/2024,30
992,320,6,1,10/22/2024,6.5
993,320,2,3,10/22/2024,42
994,320,1,3,10/22/2024,36
995,320,8,2,10/22/2024,23
996,320,3,1,10/22/2024,13.5
997,321,5,3,4/21/2025,21
998,321,2,3,4/21/2025,42
999,321,1,1,4/21/2025,12
1000,321,3,1,4/21/2025,13.5
1001,322,6,3,12/19/2024,19.5
1002,322,10,1,12/19/2024,9
1003,322,4,3,12/19/2024,45
1004,322,8,1,12/19/2024,11.5
1005,322,7,3,12/19/2024,25.5
1006,323,4,1,12/7/2024,15
1007,324,9,1,5/1/2025,13
1008,325,4,1,10/27/2024,15
1009,325,10,3,10/27/2024,27
1010,325,6,2,10/27/2024,13
1011,326,5,1,4/30/2025,7
1012,326,2,1,4/30/2025,14
1013,327,9,1,3/27/2025,13
1014,327,8,3,3/27/2025,34.5
1015,327,3,3,3/27/2025,40.5
1016,328,5,2,2/9/2025,14
1017,328,10,1,2/9/2025,9
1018,328,1,3,2/9/2025,36
1019,328,8,1,2/9/2025,11.5
1020,329,10,3,12/23/2024,27
1021,329,2,3,12/23/2024,42
1022,329,1,2,12/23/2024,24
1023,329,3,1,12/23/2024,13.5
1024,329,7,1,12/23/2024,8.5
1025,330,1,3,4/30/2025,36
1026,331,1,3,1/19/2025,36
1027,332,5,3,3/11/2025,21
1028,332,10,3,3/11/2025,27
1029,333,4,1,4/4/2025,15
1030,333,9,3,4/4/2025,39
1031,333,5,2,4/4/2025,14
1032,333,10,1,4/4/2025,9
1033,333,3,3,4/4/2025,40.5
1034,334,7,1,3/15/2025,8.5
1035,334,4,3,3/15/2025,45
1036,334,9,3,3/15/2025,39
1037,335,5,2,2/8/2025,14
1038,335,8,3,2/8/2025,34.5
1039,335,3,2,2/8/2025,27
1040,335,4,1,2/8/2025,15
1041,336,5,2,6/6/2025,14
1042,336,2,3,6/6/2025,42
1043,336,6,3,6/6/2025,19.5
1044,336,9,1,6/6/2025,13
1045,337,6,2,11/30/2024,13
1046,337,1,2,11/30/2024,24
1047,337,7,1,11/30/2024,8.5
1048,337,8,3,11/30/2024,34.5
1049,338,10,2,2/20/2025,18
1050,338,9,2,2/20/2025,26
1051,338,2,3,2/20/2025,42
1052,338,6,1,2/20/2025,6.5
1053,338,8,2,2/20/2025,23
1054,339,4,1,1/20/2025,15
1055,339,2,2,1/20/2025,28
1056,339,8,2,1/20/2025,23
1057,339,7,2,1/20/2025,17
1058,340,8,1,2/12/2025,11.5
1059,340,4,1,2/12/2025,15
1060,340,1,3,2/12/2025,36
1061,341,4,1,12/10/2024,15
1062,342,5,1,2/5/2025,7
1063,343,9,1,5/9/2025,13
1064,343,4,3,5/9/2025,45
1065,343,3,1,5/9/2025,13.5
1066,343,7,3,5/9/2025,25.5
1067,344,6,2,2/17/2025,13
1068,344,9,3,2/17/2025,39
1069,344,10,1,2/17/2025,9
1070,344,3,3,2/17/2025,40.5
1071,344,7,1,2/17/2025,8.5
1072,345,7,1,5/19/2025,8.5
1073,345,10,2,5/19/2025,18
1074,345,8,3,5/19/2025,34.5
1075,345,5,2,5/19/2025,14
1076,345,2,3,5/19/2025,42
1077,346,1,1,11/8/2024,12
1078,346,2,1,11/8/2024,14
1079,346,3,2,11/8/2024,27
1080,347,7,3,10/3/2024,25.5
1081,347,9,2,10/3/2024,26
1082,348,2,1,11/8/2024,14
1083,348,5,1,11/8/2024,7
1084,348,8,1,11/8/2024,11.5
1085,349,8,3,10/5/2024,34.5
1086,349,4,2,10/5/2024,30
1087,349,10,2,10/5/2024,18
1088,350,3,2,5/31/2025,27
1089,350,1,3,5/31/2025,36
1090,350,5,2,5/31/2025,14
1091,351,1,2,10/15/2024,24
1092,351,3,1,10/15/2024,13.5
1093,352,2,1,12/7/2024,14
1094,352,6,1,12/7/2024,6.5
1095,353,2,1,1/12/2025,14
1096,353,7,2,1/12/2025,17
1097,353,5,3,1/12/2025,21
1098,353,9,1,1/12/2025,13
1099,353,8,2,1/12/2025,23
1100,354,6,1,4/13/2025,6.5
1101,354,1,2,4/13/2025,24
1102,354,9,2,4/13/2025,26
1103,354,3,1,4/13/2025,13.5
1104,354,7,3,4/13/2025,25.5
1105,355,1,1,4/26/2025,12
1106,355,8,2,4/26/2025,23
1107,356,3,2,6/11/2025,27
1108,356,6,2,6/11/2025,13
1109,356,10,3,6/11/2025,27
1110,357,7,1,5/21/2025,8.5
1111,357,10,3,5/21/2025,27
1112,357,3,3,5/21/2025,40.5
1113,358,7,1,10/23/2024,8.5
1114,358,4,3,10/23/2024,45
1115,359,6,2,1/14/2025,13
1116,359,2,2,1/14/2025,28
1117,359,7,3,1/14/2025,25.5
1118,359,4,2,1/14/2025,30
1119,360,6,1,11/3/2024,6.5
1120,360,9,2,11/3/2024,26
1121,361,2,1,5/13/2025,14
1122,361,3,3,5/13/2025,40.5
1123,361,10,2,5/13/2025,18
1124,361,7,1,5/13/2025,8.5
1125,361,5,1,5/13/2025,7
1126,362,3,1,1/26/2025,13.5
1127,362,5,3,1/26/2025,21
1128,362,10,1,1/26/2025,9
1129,362,2,2,1/26/2025,28
1130,363,1,3,11/17/2024,36
1131,363,5,2,11/17/2024,14
1132,363,8,3,11/17/2024,34.5
1133,363,6,2,11/17/2024,13
1134,363,10,3,11/17/2024,27
1135,364,1,2,4/13/2025,24
1136,364,10,2,4/13/2025,18
1137,364,6,3,4/13/2025,19.5
1138,364,4,2,4/13/2025,30
1139,364,8,3,4/13/2025,34.5
1140,365,5,1,11/6/2024,7
1141,365,1,2,11/6/2024,24
1142,365,4,2,11/6/2024,30
1143,366,2,1,5/19/2025,14
1144,366,8,1,5/19/2025,11.5
1145,367,3,3,6/15/2025,40.5
1146,367,2,1,6/15/2025,14
1147,368,9,2,11/15/2024,26
1148,368,3,1,11/15/2024,13.5
1149,368,5,3,11/15/2024,21
1150,369,2,3,2/22/2025,42
1151,370,7,3,5/10/2025,25.5
1152,371,10,1,2/1/2025,9
1153,371,8,2,2/1/2025,23
1154,371,9,2,2/1/2025,26
1155,371,1,3,2/1/2025,36
1156,371,7,2,2/1/2025,17
1157,372,8,2,1/11/2025,23
1158,372,7,3,1/11/2025,25.5
1159,372,1,2,1/11/2025,24
1160,373,10,2,4/16/2025,18
1161,374,8,1,2/24/2025,11.5
1162,374,5,1,2/24/2025,7
1163,374,3,3,2/24/2025,40.5
1164,374,2,3,2/24/2025,42
1165,375,10,1,10/19/2024,9
1166,375,9,2,10/19/2024,26
1167,375,6,1,10/19/2024,6.5
1168,375,1,3,10/19/2024,36
1169,375,2,3,10/19/2024,42
1170,376,9,3,11/20/2024,39
1171,376,10,1,11/20/2024,9
1172,376,8,2,11/20/2024,23
1173,376,7,1,11/20/2024,8.5
1174,376,5,3,11/20/2024,21
1175,377,7,3,11/4/2024,25.5
1176,377,9,3,11/4/2024,39
1177,377,5,1,11/4/2024,7
1178,377,10,2,11/4/2024,18
1179,377,1,2,11/4/2024,24
1180,378,2,2,3/7/2025,28
1181,378,6,3,3/7/2025,19.5
1182,378,3,2,3/7/2025,27
1183,379,10,3,10/10/2024,27
1184,379,4,2,10/10/2024,30
1185,379,3,2,10/10/2024,27
1186,380,7,1,11/21/2024,8.5
1187,380,8,2,11/21/2024,23
1188,380,2,2,11/21/2024,28
1189,380,6,2,11/21/2024,13
1190,381,10,2,3/20/2025,18
1191,382,10,3,10/24/2024,27
1192,382,3,1,10/24/2024,13.5
1193,383,7,2,6/22/2025,17
1194,384,1,1,6/10/2025,12
1195,385,7,1,6/6/2025,8.5
1196,385,9,2,6/6/2025,26
1197,385,5,1,6/6/2025,7
1198,385,3,1,6/6/2025,13.5
1199,385,2,1,6/6/2025,14
1200,386,7,1,2/28/2025,8.5
1201,387,2,2,12/6/2024,28
1202,387,10,2,12/6/2024,18
1203,387,8,1,12/6/2024,11.5
1204,387,1,1,12/6/2024,12
1205,387,5,3,12/6/2024,21
1206,388,8,3,5/13/2025,34.5
1207,388,10,2,5/13/2025,18
1208,388,2,2,5/13/2025,28
1209,389,5,3,10/27/2024,21
1210,389,9,1,10/27/2024,13
1211,389,6,2,10/27/2024,13
1212,389,8,3,10/27/2024,34.5
1213,390,7,1,3/7/2025,8.5
1214,390,9,3,3/7/2025,39
1215,390,4,1,3/7/2025,15
1216,390,2,2,3/7/2025,28
1217,390,10,3,3/7/2025,27
1218,391,5,1,11/3/2024,7
1219,391,4,3,11/3/2024,45
1220,391,2,1,11/3/2024,14
1221,392,4,2,6/26/2025,30
1222,393,7,3,12/20/2024,25.5
1223,393,8,3,12/20/2024,34.5
1224,393,6,3,12/20/2024,19.5
1225,393,2,1,12/20/2024,14
1226,394,3,1,11/18/2024,13.5
1227,395,4,3,2/25/2025,45
1228,395,1,2,2/25/2025,24
1229,395,3,3,2/25/2025,40.5
1230,395,7,3,2/25/2025,25.5
1231,396,1,2,11/19/2024,24
1232,396,3,3,11/19/2024,40.5
1233,396,6,3,11/19/2024,19.5
1234,396,4,1,11/19/2024,15
1235,397,4,2,12/29/2024,30
1236,397,8,2,12/29/2024,23
1237,397,9,1,12/29/2024,13
1238,397,10,3,12/29/2024,27
1239,397,1,3,12/29/2024,36
1240,398,5,3,12/5/2024,21
1241,398,3,3,12/5/2024,40.5
1242,398,10,2,12/5/2024,18
1243,398,7,1,12/5/2024,8.5
1244,399,5,1,6/27/2025,7
1245,399,7,2,6/27/2025,17
1246,400,9,2,4/8/2025,26
1247,400,3,2,4/8/2025,27
1248,400,4,2,4/8/2025,30
1249,401,10,3,5/18/2025,27
1250,402,3,1,3/28/2025,13.5
1251,402,10,1,3/28/2025,9
1252,402,2,2,3/28/2025,28
1253,402,5,1,3/28/2025,7
1254,402,8,3,3/28/2025,34.5
1255,403,10,1,5/29/2025,9
1256,403,9,2,5/29/2025,26
1257,404,10,2,11/22/2024,18
1258,404,1,2,11/22/2024,24
1259,405,10,2,11/8/2024,18
1260,405,9,3,11/8/2024,39
1261,405,5,1,11/8/2024,7
1262,406,5,1,5/26/2025,7
1263,406,6,2,5/26/2025,13
1264,406,2,1,5/26/2025,14
1265,406,1,1,5/26/2025,12
1266,406,7,1,5/26/2025,8.5
1267,407,8,3,5/8/2025,34.5
1268,407,7,2,5/8/2025,17
1269,408,6,1,6/1/2025,6.5
1270,408,1,2,6/1/2025,24
1271,408,3,1,6/1/2025,13.5
1272,408,10,1,6/1/2025,9
1273,409,1,2,12/28/2024,24
1274,409,9,1,12/28/2024,13
1275,409,2,3,12/28/2024,42
1276,409,6,1,12/28/2024,6.5
1277,409,5,3,12/28/2024,21
1278,410,9,1,10/11/2024,13
1279,410,4,3,10/11/2024,45
1280,410,3,1,10/11/2024,13.5
1281,410,2,3,10/11/2024,42
1282,410,6,3,10/11/2024,19.5
1283,411,9,3,6/12/2025,39
1284,411,8,1,6/12/2025,11.5
1285,411,10,2,6/12/2025,18
1286,411,7,2,6/12/2025,17
1287,412,4,1,12/23/2024,15
1288,412,2,3,12/23/2024,42
1289,412,6,3,12/23/2024,19.5
1290,413,5,3,3/23/2025,21
1291,413,9,3,3/23/2025,39
1292,414,7,2,4/3/2025,17
1293,415,8,1,10/14/2024,11.5
1294,415,6,3,10/14/2024,19.5
1295,415,7,2,10/14/2024,17
1296,416,5,1,5/1/2025,7
1297,417,5,3,12/15/2024,21
1298,417,3,2,12/15/2024,27
1299,417,2,1,12/15/2024,14
1300,417,10,3,12/15/2024,27
1301,418,3,3,12/29/2024,40.5
1302,418,4,2,12/29/2024,30
1303,419,2,2,2/14/2025,28
1304,419,1,2,2/14/2025,24
1305,420,9,2,5/25/2025,26
1306,420,2,2,5/25/2025,28
1307,420,7,2,5/25/2025,17
1308,420,6,2,5/25/2025,13
1309,421,8,2,2/2/2025,23
1310,421,4,3,2/2/2025,45
1311,421,2,2,2/2/2025,28
1312,422,9,3,4/4/2025,39
1313,422,8,1,4/4/2025,11.5
1314,423,6,1,4/14/2025,6.5
1315,423,9,1,4/14/2025,13
1316,423,7,1,4/14/2025,8.5
1317,423,2,1,4/14/2025,14
1318,423,1,3,4/14/2025,36
1319,424,10,2,10/7/2024,18
1320,424,6,1,10/7/2024,6.5
1321,425,2,1,1/6/2025,14
1322,425,10,2,1/6/2025,18
1323,426,2,2,1/14/2025,28
1324,426,3,3,1/14/2025,40.5
1325,426,5,3,1/14/2025,21
1326,427,9,1,4/29/2025,13
1327,428,2,2,2/12/2025,28
1328,428,8,1,2/12/2025,11.5
1329,428,5,3,2/12/2025,21
1330,429,3,1,3/2/2025,13.5
1331,429,10,1,3/2/2025,9
1332,429,8,3,3/2/2025,34.5
1333,429,6,2,3/2/2025,13
1334,429,4,2,3/2/2025,30
1335,430,9,3,10/7/2024,39
1336,430,3,2,10/7/2024,27
1337,431,6,2,6/8/2025,13
1338,431,1,1,6/8/2025,12
1339,431,7,1,6/8/2025,8.5
1340,432,5,3,12/24/2024,21
1341,432,10,3,12/24/2024,27
1342,432,4,3,12/24/2024,45
1343,433,3,2,1/29/2025,27
1344,433,6,1,1/29/2025,6.5
1345,433,2,3,1/29/2025,42
1346,433,7,3,1/29/2025,25.5
1347,434,2,2,6/10/2025,28
1348,434,5,3,6/10/2025,21
1349,434,7,3,6/10/2025,25.5
1350,434,10,2,6/10/2025,18
1351,434,9,2,6/10/2025,26
1352,435,10,3,4/21/2025,27
1353,435,2,1,4/21/2025,14
1354,435,8,1,4/21/2025,11.5
1355,435,7,1,4/21/2025,8.5
1356,435,9,1,4/21/2025,13
1357,436,5,2,11/7/2024,14
1358,436,3,2,11/7/2024,27
1359,436,9,1,11/7/2024,13
1360,436,6,2,11/7/2024,13
1361,436,4,3,11/7/2024,45
1362,437,10,2,3/7/2025,18
1363,437,8,3,3/7/2025,34.5
1364,437,4,3,3/7/2025,45
1365,437,5,2,3/7/2025,14
1366,438,3,3,10/13/2024,40.5
1367,438,5,1,10/13/2024,7
1368,438,9,1,10/13/2024,13
1369,439,9,3,2/3/2025,39
1370,439,3,3,2/3/2025,40.5
1371,439,2,3,2/3/2025,42
1372,440,3,2,5/18/2025,27
1373,440,7,1,5/18/2025,8.5
1374,440,10,3,5/18/2025,27
1375,440,9,1,5/18/2025,13
1376,440,5,1,5/18/2025,7
1377,441,9,3,11/4/2024,39
1378,441,8,1,11/4/2024,11.5
1379,442,8,2,5/20/2025,23
1380,443,5,2,12/22/2024,14
1381,444,10,2,4/16/2025,18
1382,444,9,2,4/16/2025,26
1383,444,7,1,4/16/2025,8.5
1384,445,9,3,1/10/2025,39
1385,446,9,1,10/14/2024,13
1386,446,2,1,10/14/2024,14
1387,447,6,1,6/12/2025,6.5
1388,447,3,3,6/12/2025,40.5
1389,447,8,2,6/12/2025,23
1390,447,7,3,6/12/2025,25.5
1391,448,3,3,10/3/2024,40.5
1392,448,6,3,10/3/2024,19.5
1393,449,8,1,5/10/2025,11.5
1394,449,10,2,5/10/2025,18
1395,450,6,1,3/27/2025,6.5
1396,451,1,2,1/30/2025,24
1397,451,10,3,1/30/2025,27
1398,452,8,3,5/26/2025,34.5
1399,453,7,3,2/16/2025,25.5
1400,453,10,2,2/16/2025,18
1401,453,4,2,2/16/2025,30
1402,453,9,2,2/16/2025,26
1403,453,8,2,2/16/2025,23
1404,454,4,2,4/29/2025,30
1405,455,3,2,12/16/2024,27
1406,455,1,2,12/16/2024,24
1407,455,4,3,12/16/2024,45
1408,455,10,2,12/16/2024,18
1409,456,10,2,3/19/2025,18
1410,456,4,3,3/19/2025,45
1411,456,5,2,3/19/2025,14
1412,457,3,3,12/1/2024,40.5
1413,457,5,2,12/1/2024,14
1414,458,4,3,1/19/2025,45
1415,458,7,1,1/19/2025,8.5
1416,458,2,2,1/19/2025,28
1417,458,8,3,1/19/2025,34.5
1418,458,6,1,1/19/2025,6.5
1419,459,6,3,2/1/2025,19.5
1420,459,3,3,2/1/2025,40.5
1421,459,1,2,2/1/2025,24
1422,459,4,1,2/1/2025,15
1423,460,3,1,2/7/2025,13.5
1424,460,7,3,2/7/2025,25.5
1425,460,9,3,2/7/2025,39
1426,461,8,3,6/4/2025,34.5
1427,462,4,2,12/31/2024,30
1428,463,8,1,11/9/2024,11.5
1429,463,2,1,11/9/2024,14
1430,463,5,3,11/9/2024,21
1431,464,2,2,12/13/2024,28
1432,464,10,3,12/13/2024,27
1433,464,3,3,12/13/2024,40.5
1434,464,4,3,12/13/2024,45
1435,465,10,3,12/2/2024,27
1436,465,2,2,12/2/2024,28
1437,465,4,2,12/2/2024,30
1438,465,6,1,12/2/2024,6.5
1439,465,9,3,12/2/2024,39
1440,466,10,2,6/22/2025,18
1441,466,8,2,6/22/2025,23
1442,466,4,1,6/22/2025,15
1443,467,8,2,10/3/2024,23
1444,467,1,3,10/3/2024,36
1445,468,3,1,12/25/2024,13.5
1446,468,7,1,12/25/2024,8.5
1447,468,4,3,12/25/2024,45
1448,469,1,2,12/27/2024,24
1449,469,2,2,12/27/2024,28
1450,469,6,2,12/27/2024,13
1451,469,5,2,12/27/2024,14
1452,469,8,3,12/27/2024,34.5
1453,470,2,2,3/9/2025,28
1454,471,8,2,5/14/2025,23
1455,471,6,2,5/14/2025,13
1456,472,5,3,11/22/2024,21
1457,473,2,1,2/21/2025,14
1458,473,6,2,2/21/2025,13
1459,473,4,2,2/21/2025,30
1460,474,4,3,3/6/2025,45
1461,474,1,1,3/6/2025,12
1462,475,8,2,1/25/2025,23
1463,475,1,3,1/25/2025,36
1464,475,9,3,1/25/2025,39
1465,475,7,3,1/25/2025,25.5
1466,476,5,3,12/28/2024,21
1467,476,6,3,12/28/2024,19.5
1468,476,7,2,12/28/2024,17
1469,476,4,3,12/28/2024,45
1470,476,8,2,12/28/2024,23
1471,477,10,1,1/11/2025,9
1472,477,6,3,1/11/2025,19.5
1473,477,3,2,1/11/2025,27
1474,477,8,1,1/11/2025,11.5
1475,477,7,1,1/11/2025,8.5
1476,478,5,2,3/20/2025,14
1477,478,1,1,3/20/2025,12
1478,478,2,1,3/20/2025,14
1479,479,9,2,2/10/2025,26
1480,479,7,1,2/10/2025,8.5
1481,479,5,2,2/10/2025,14
1482,479,6,3,2/10/2025,19.5
1483,479,3,1,2/10/2025,13.5
1484,480,6,1,1/26/2025,6.5
1485,480,7,2,1/26/2025,17
1486,480,4,1,1/26/2025,15
1487,480,10,1,1/26/2025,9
1488,480,8,3,1/26/2025,34.5
1489,481,5,1,2/21/2025,7
1490,482,7,1,5/5/2025,8.5
1491,482,10,2,5/5/2025,18
1492,482,9,3,5/5/2025,39
1493,482,1,1,5/5/2025,12
1494,483,10,1,6/21/2025,9
1495,483,7,3,6/21/2025,25.5
1496,483,2,2,6/21/2025,28
1497,483,8,1,6/21/2025,11.5
1498,483,6,1,6/21/2025,6.5
1499,484,1,1,10/23/2024,12
1500,484,6,2,10/23/2024,13
1501,484,2,2,10/23/2024,28
1502,484,8,2,10/23/2024,23
1503,484,4,1,10/23/2024,15
1504,485,5,2,6/20/2025,14
1505,485,9,2,6/20/2025,26
1506,486,10,3,1/28/2025,27
1507,486,9,3,1/28/2025,39
1508,487,4,1,11/1/2024,15
1509,487,7,2,11/1/2024,17
1510,487,3,1,11/1/2024,13.5
1511,487,2,1,11/1/2024,14
1512,487,5,3,11/1/2024,21
1513,488,10,2,11/8/2024,18
1514,488,1,2,11/8/2024,24
1515,488,9,3,11/8/2024,39
1516,488,8,1,11/8/2024,11.5
1517,488,7,2,11/8/2024,17
1518,489,4,3,11/4/2024,45
1519,489,1,3,11/4/2024,36
1520,489,10,2,11/4/2024,18
1521,490,1,2,3/10/2025,24
1522,491,8,2,3/29/2025,23
1523,491,6,3,3/29/2025,19.5
1524,491,5,1,3/29/2025,7
1525,491,2,2,3/29/2025,28
1526,492,6,1,6/1/2025,6.5
1527,492,2,1,6/1/2025,14
1528,492,1,2,6/1/2025,24
1529,492,9,2,6/1/2025,26
1530,492,8,2,6/1/2025,23
1531,493,5,1,1/18/2025,7
1532,493,10,3,1/18/2025,27
1533,493,4,1,1/18/2025,15
1534,493,1,1,1/18/2025,12
1535,493,9,1,1/18/2025,13
1536,494,4,1,1/19/2025,15
1537,494,5,3,1/19/2025,21
1538,494,2,1,1/19/2025,14
1539,495,2,1,3/31/2025,14
1540,495,10,3,3/31/2025,27
1541,495,3,3,3/31/2025,40.5
1542,496,3,1,4/1/2025,13.5
1543,497,3,2,2/21/2025,27
1544,497,7,1,2/21/2025,8.5
1545,497,10,2,2/21/2025,18
1546,497,6,2,2/21/2025,13
1547,498,7,3,5/21/2025,25.5
1548,498,10,1,5/21/2025,9
1549,498,6,2,5/21/2025,13
1550,498,2,1,5/21/2025,14
1551,499,10,2,1/16/2025,18
1552,499,5,2,1/16/2025,14
1553,499,9,3,1/16/2025,39
1554,499,2,1,1/16/2025,14
1555,499,3,3,1/16/2025,40.5
1556,500,5,2,11/12/2024,14
1557,500,6,2,11/12/2024,13
1558,500,10,2,11/12/2024,18
1559,501,2,1,3/19/2025,14
